name,timepoint,parameter,S_at_given_timepoint,T_at_given_timepoint,S_averaged_across_time,T_averaged_across_time,interaction_type
gen,54,dilution_gen,0.3151704667322141,0.9427353857797369,0.32131620340819944,0.9327013381529673,competition
gen,55,dilution_gen,0.31517874509406263,0.942796171674914,0.32131620340819944,0.9327013381529673,competition
gen,56,dilution_gen,0.3151312107953519,0.9428745996168786,0.32131620340819944,0.9327013381529673,competition
gen,57,dilution_gen,0.3149811913041703,0.9429607740111753,0.32131620340819944,0.9327013381529673,competition
gen,58,dilution_gen,0.31473902733274683,0.9430461379042799,0.32131620340819944,0.9327013381529673,competition
gen,59,dilution_gen,0.3144588055163528,0.9431274032285341,0.32131620340819944,0.9327013381529673,competition
gen,60,dilution_gen,0.3142012730395911,0.9432073946586976,0.32131620340819944,0.9327013381529673,competition
gen,61,dilution_gen,0.3140012434627206,0.9432937635679755,0.32131620340819944,0.9327013381529673,competition
gen,62,dilution_gen,0.3138536990862345,0.9433961278558596,0.32131620340819944,0.9327013381529673,competition
gen,63,dilution_gen,0.3137198592199393,0.9435220023641256,0.32131620340819944,0.9327013381529673,competition
gen,64,dilution_gen,0.3135472521788856,0.943674205801868,0.32131620340819944,0.9327013381529673,competition
gen,65,dilution_gen,0.3132955394479588,0.943850564584658,0.32131620340819944,0.9327013381529673,competition
gen,66,dilution_gen,0.31295530086607903,0.9440455977962102,0.32131620340819944,0.9327013381529673,competition
gen,67,dilution_gen,0.31254811068996463,0.9442531386297542,0.32131620340819944,0.9327013381529673,competition
gen,68,dilution_gen,0.3121105488632473,0.9444680170999132,0.32131620340819944,0.9327013381529673,competition
gen,69,dilution_gen,0.3116738468310498,0.9446869523220139,0.32131620340819944,0.9327013381529673,competition
gen,70,dilution_gen,0.3112538125473577,0.9449072840754744,0.32131620340819944,0.9327013381529673,competition
gen,71,dilution_gen,0.31085039402641634,0.9451256912171229,0.32131620340819944,0.9327013381529673,competition
gen,72,dilution_gen,0.3104514489125823,0.9453382558967075,0.32131620340819944,0.9327013381529673,competition
gen,73,dilution_gen,0.3100402741380713,0.9455417680758398,0.32131620340819944,0.9327013381529673,competition
gen,74,dilution_gen,0.30960460696255176,0.9457341192205666,0.32131620340819944,0.9327013381529673,competition
gen,75,dilution_gen,0.3091465830724505,0.9459139532399534,0.32131620340819944,0.9327013381529673,competition
gen,76,dilution_gen,0.3086837655028773,0.9460803707124321,0.32131620340819944,0.9327013381529673,competition
gen,77,dilution_gen,0.30824042170775573,0.9462329600948883,0.32131620340819944,0.9327013381529673,competition
gen,78,dilution_gen,0.3078361518839983,0.9463719629647024,0.32131620340819944,0.9327013381529673,competition
gen,79,dilution_gen,0.3074772707979432,0.9464983701441012,0.32131620340819944,0.9327013381529673,competition
gen,80,dilution_gen,0.30715560363811784,0.9466137012806212,0.32131620340819944,0.9327013381529673,competition
gen,81,dilution_gen,0.30685438752459904,0.94671971604091,0.32131620340819944,0.9327013381529673,competition
gen,82,dilution_gen,0.30655671145722796,0.9468181727194609,0.32131620340819944,0.9327013381529673,competition
gen,83,dilution_gen,0.3062526801253321,0.946910861969118,0.32131620340819944,0.9327013381529673,competition
gen,84,dilution_gen,0.30594312010490804,0.9469993424747631,0.32131620340819944,0.9327013381529673,competition
gen,85,dilution_gen,0.30563811317997636,0.9470848024969345,0.32131620340819944,0.9327013381529673,competition
gen,86,dilution_gen,0.30535030090321685,0.9471680831631197,0.32131620340819944,0.9327013381529673,competition
gen,87,dilution_gen,0.3050886571451973,0.9472497569791727,0.32131620340819944,0.9327013381529673,competition
gen,88,dilution_gen,0.30485385351316685,0.94733035599753,0.32131620340819944,0.9327013381529673,competition
gen,89,dilution_gen,0.30463896546511315,0.9474105239783237,0.32131620340819944,0.9327013381529673,competition
gen,90,dilution_gen,0.3044330641738805,0.9474910070842488,0.32131620340819944,0.9327013381529673,competition
gen,91,dilution_gen,0.3042259687623447,0.9475725493813163,0.32131620340819944,0.9327013381529673,competition
gen,92,dilution_gen,0.30401166864404794,0.947655756854439,0.32131620340819944,0.9327013381529673,competition
gen,93,dilution_gen,0.30378917843903486,0.947740947562271,0.32131620340819944,0.9327013381529673,competition
gen,94,dilution_gen,0.3035622382484866,0.9478280446249034,0.32131620340819944,0.9327013381529673,competition
gen,95,dilution_gen,0.303336063706077,0.9479164495845659,0.32131620340819944,0.9327013381529673,competition
gen,96,dilution_gen,0.30311538594390364,0.9480050135799472,0.32131620340819944,0.9327013381529673,competition
gen,97,dilution_gen,0.30290270435630395,0.9480921821486349,0.32131620340819944,0.9327013381529673,competition
gen,98,dilution_gen,0.30269800038520744,0.9481763991017126,0.32131620340819944,0.9327013381529673,competition
gen,99,dilution_gen,0.3024981245420934,0.9482565220394875,0.32131620340819944,0.9327013381529673,competition
gen,100,dilution_gen,0.3022992296597469,0.9483321004288544,0.32131620340819944,0.9327013381529673,competition
gen,1,R,0.014058522186371283,2.457312862635952e-6,0.059814106573198036,0.6270880149869834,competition
gen,2,R,0.011137474841288712,0.28784231873571287,0.059814106573198036,0.6270880149869834,competition
gen,3,R,0.012531379673613065,0.43111712819876513,0.059814106573198036,0.6270880149869834,competition
gen,4,R,0.016592749700222578,0.4524005719621602,0.059814106573198036,0.6270880149869834,competition
gen,5,R,0.02163231545139079,0.47952778359039006,0.059814106573198036,0.6270880149869834,competition
gen,6,R,0.02694676005349867,0.4965171194154391,0.059814106573198036,0.6270880149869834,competition
gen,7,R,0.029697291257402482,0.5149553717403066,0.059814106573198036,0.6270880149869834,competition
gen,8,R,0.03111023325372414,0.5380366003522432,0.059814106573198036,0.6270880149869834,competition
gen,9,R,0.03174000871570742,0.5551996092101634,0.059814106573198036,0.6270880149869834,competition
gen,10,R,0.032590665371205786,0.5637198952670299,0.059814106573198036,0.6270880149869834,competition
gen,11,R,0.034146342802753415,0.5661652695217244,0.059814106573198036,0.6270880149869834,competition
gen,12,R,0.03629336666790096,0.5668889947507446,0.059814106573198036,0.6270880149869834,competition
gen,13,R,0.038723411692076465,0.5687133074017887,0.059814106573198036,0.6270880149869834,competition
gen,14,R,0.04102274049559412,0.5706975987166465,0.059814106573198036,0.6270880149869834,competition
gen,15,R,0.04321535768299044,0.5725308681092813,0.059814106573198036,0.6270880149869834,competition
gen,16,R,0.04560891954573494,0.574604834937141,0.059814106573198036,0.6270880149869834,competition
gen,17,R,0.04840682351830905,0.5773692244792896,0.059814106573198036,0.6270880149869834,competition
gen,18,R,0.051678754055224214,0.5802857350132339,0.059814106573198036,0.6270880149869834,competition
gen,19,R,0.05513940328942604,0.5829465659693716,0.059814106573198036,0.6270880149869834,competition
gen,20,R,0.0583518203366512,0.5855708473295058,0.059814106573198036,0.6270880149869834,competition
gen,21,R,0.060986872574850304,0.5887653141124646,0.059814106573198036,0.6270880149869834,competition
gen,22,R,0.06280932936282772,0.5934154037205664,0.059814106573198036,0.6270880149869834,competition
gen,23,R,0.06437250182579837,0.5975570528006737,0.059814106573198036,0.6270880149869834,competition
gen,24,R,0.06569529031246678,0.6013543126996541,0.059814106573198036,0.6270880149869834,competition
gen,25,R,0.066760547781886,0.6052660692829961,0.059814106573198036,0.6270880149869834,competition
gen,26,R,0.06764941055644381,0.6092019152307546,0.059814106573198036,0.6270880149869834,competition
gen,27,R,0.06836986016248872,0.6130406344385069,0.059814106573198036,0.6270880149869834,competition
gen,28,R,0.06884436242803366,0.6167415191379384,0.059814106573198036,0.6270880149869834,competition
gen,29,R,0.06902716162441204,0.620343487843396,0.059814106573198036,0.6270880149869834,competition
gen,30,R,0.06899307114192965,0.6239143650406349,0.059814106573198036,0.6270880149869834,competition
gen,31,R,0.06888481932175969,0.6274820205884977,0.059814106573198036,0.6270880149869834,competition
gen,32,R,0.06879847296121443,0.6310106350158116,0.059814106573198036,0.6270880149869834,competition
gen,33,R,0.06874757910820085,0.6344458193087477,0.059814106573198036,0.6270880149869834,competition
gen,34,R,0.068682170577421,0.6378037687141311,0.059814106573198036,0.6270880149869834,competition
gen,35,R,0.068501852623529,0.6412724527770852,0.059814106573198036,0.6270880149869834,competition
gen,36,R,0.06812050143909737,0.6451255907718142,0.059814106573198036,0.6270880149869834,competition
gen,37,R,0.06771683966800499,0.6487939205169708,0.059814106573198036,0.6270880149869834,competition
gen,38,R,0.06738088767739864,0.6519327913551745,0.059814106573198036,0.6270880149869834,competition
gen,39,R,0.06706169557440565,0.6547750388222515,0.059814106573198036,0.6270880149869834,competition
gen,40,R,0.0667764181377462,0.6573421804384718,0.059814106573198036,0.6270880149869834,competition
gen,41,R,0.0665574509396124,0.659573373522621,0.059814106573198036,0.6270880149869834,competition
gen,42,R,0.06641698084130716,0.6614470867215425,0.059814106573198036,0.6270880149869834,competition
gen,43,R,0.06634516860858555,0.662987364138979,0.059814106573198036,0.6270880149869834,competition
gen,44,R,0.0663172009432373,0.6642353895818982,0.059814106573198036,0.6270880149869834,competition
gen,45,R,0.0663029421265652,0.6652375296517166,0.059814106573198036,0.6270880149869834,competition
gen,46,R,0.06627303086930418,0.6660567529813606,0.059814106573198036,0.6270880149869834,competition
gen,47,R,0.06619866312444238,0.6668002467970604,0.059814106573198036,0.6270880149869834,competition
gen,48,R,0.06607219320199044,0.6675714235493673,0.059814106573198036,0.6270880149869834,competition
gen,49,R,0.06597326126364644,0.6682064902115605,0.059814106573198036,0.6270880149869834,competition
gen,50,R,0.06597626462070723,0.6684965582006042,0.059814106573198036,0.6270880149869834,competition
gen,51,R,0.06605417178018484,0.6685359489938658,0.059814106573198036,0.6270880149869834,competition
gen,52,R,0.0661633095864471,0.6684531553612914,0.059814106573198036,0.6270880149869834,competition
gen,53,R,0.06627610069383186,0.6683125843871216,0.059814106573198036,0.6270880149869834,competition
gen,54,R,0.066376077240779,0.6681465683171737,0.059814106573198036,0.6270880149869834,competition
gen,55,R,0.06645367080118514,0.667977742534237,0.059814106573198036,0.6270880149869834,competition
gen,56,R,0.06650450894310031,0.6678286610126407,0.059814106573198036,0.6270880149869834,competition
gen,57,R,0.06652712689350695,0.6677299052045067,0.059814106573198036,0.6270880149869834,competition
gen,58,R,0.06651827523076485,0.6677276412655875,0.059814106573198036,0.6270880149869834,competition
gen,59,R,0.06647502256579639,0.6678632333869853,0.059814106573198036,0.6270880149869834,competition
gen,60,R,0.06641789913357755,0.668083592422423,0.059814106573198036,0.6270880149869834,competition
gen,61,R,0.06638414680863872,0.6682508394465547,0.059814106573198036,0.6270880149869834,competition
gen,62,R,0.06637693555672687,0.6683288670933816,0.059814106573198036,0.6270880149869834,competition
gen,63,R,0.06637369044200839,0.6683740833195535,0.059814106573198036,0.6270880149869834,competition
gen,64,R,0.06635591728639416,0.6684368844415274,0.059814106573198036,0.6270880149869834,competition
gen,65,R,0.06631623749875065,0.6685408884128481,0.059814106573198036,0.6270880149869834,competition
gen,66,R,0.06625597279405972,0.6686931646535514,0.059814106573198036,0.6270880149869834,competition
gen,67,R,0.0661808666758302,0.668894217691868,0.059814106573198036,0.6270880149869834,competition
gen,68,R,0.06609598541530362,0.6691451709472609,0.059814106573198036,0.6270880149869834,competition
gen,69,R,0.06600254862681919,0.6694502367616644,0.059814106573198036,0.6270880149869834,competition
gen,70,R,0.06590211723404481,0.6698021239456664,0.059814106573198036,0.6270880149869834,competition
gen,71,R,0.06580722371805141,0.670149563763477,0.059814106573198036,0.6270880149869834,competition
gen,72,R,0.06573736311863985,0.6704129043323337,0.059814106573198036,0.6270880149869834,competition
gen,73,R,0.065699255850669,0.6705577584283697,0.059814106573198036,0.6270880149869834,competition
gen,74,R,0.06568584570233203,0.6706050587489766,0.059814106573198036,0.6270880149869834,competition
gen,75,R,0.06568816201147394,0.670589726653854,0.059814106573198036,0.6270880149869834,competition
gen,76,R,0.06570011119763376,0.6705400210355386,0.059814106573198036,0.6270880149869834,competition
gen,77,R,0.06571721579853618,0.6704772348030079,0.059814106573198036,0.6270880149869834,competition
gen,78,R,0.06573441568463645,0.6704199232799797,0.059814106573198036,0.6270880149869834,competition
gen,79,R,0.06574526959105749,0.6703864914191662,0.059814106573198036,0.6270880149869834,competition
gen,80,R,0.06574353842525002,0.6703923324214263,0.059814106573198036,0.6270880149869834,competition
gen,81,R,0.06572769271445346,0.6704380690234792,0.059814106573198036,0.6270880149869834,competition
gen,82,R,0.06570473615341066,0.670498054995301,0.059814106573198036,0.6270880149869834,competition
gen,83,R,0.06568565025351585,0.6705358598063196,0.059814106573198036,0.6270880149869834,competition
gen,84,R,0.06567624233189706,0.6705363598978511,0.059814106573198036,0.6270880149869834,competition
gen,85,R,0.06567556337976033,0.6705109453605322,0.059814106573198036,0.6270880149869834,competition
gen,86,R,0.06567981611826586,0.6704807365863132,0.059814106573198036,0.6270880149869834,competition
gen,87,R,0.06568469365754988,0.6704649025468994,0.059814106573198036,0.6270880149869834,competition
gen,88,R,0.06568565411481248,0.6704782341572697,0.059814106573198036,0.6270880149869834,competition
gen,89,R,0.06567784093694755,0.6705319843766133,0.059814106573198036,0.6270880149869834,competition
gen,90,R,0.06565674578338201,0.6706340569796725,0.059814106573198036,0.6270880149869834,competition
gen,91,R,0.06561998376790387,0.6707858553643429,0.059814106573198036,0.6270880149869834,competition
gen,92,R,0.06556966752236738,0.6709762362997622,0.059814106573198036,0.6270880149869834,competition
gen,93,R,0.06551284327002507,0.6711803064610111,0.059814106573198036,0.6270880149869834,competition
gen,94,R,0.0654577259101353,0.6713713273176538,0.059814106573198036,0.6270880149869834,competition
gen,95,R,0.06540906547547079,0.6715352538265529,0.059814106573198036,0.6270880149869834,competition
gen,96,R,0.06536735198930813,0.6716722948300932,0.059814106573198036,0.6270880149869834,competition
gen,97,R,0.0653306551423781,0.6717895115412453,0.059814106573198036,0.6270880149869834,competition
gen,98,R,0.06529632738234448,0.6718948621852038,0.059814106573198036,0.6270880149869834,competition
gen,99,R,0.06526171516318457,0.6719952499360955,0.059814106573198036,0.6270880149869834,competition
gen,100,R,0.0652245619562617,0.6720962627332432,0.059814106573198036,0.6270880149869834,competition
gen,1,dilution_E,0.01413466100129521,2.7784665024288557e-6,0.09012717216665896,0.21235920447529066,competition
gen,2,dilution_E,0.030562113844265888,0.17598849495954227,0.09012717216665896,0.21235920447529066,competition
gen,3,dilution_E,0.020980156101522537,0.15877206214038886,0.09012717216665896,0.21235920447529066,competition
gen,4,dilution_E,0.018697210578665073,0.14224412644253082,0.09012717216665896,0.21235920447529066,competition
gen,5,dilution_E,0.017449226316116243,0.1411629915379501,0.09012717216665896,0.21235920447529066,competition
gen,6,dilution_E,0.017936757533424785,0.13358157636557433,0.09012717216665896,0.21235920447529066,competition
gen,7,dilution_E,0.019090178153121296,0.12767373065495402,0.09012717216665896,0.21235920447529066,competition
gen,8,dilution_E,0.021185168184889722,0.11864337472934394,0.09012717216665896,0.21235920447529066,competition
gen,9,dilution_E,0.025067072670565738,0.11367645236654278,0.09012717216665896,0.21235920447529066,competition
gen,10,dilution_E,0.02958529173073817,0.11396662807171964,0.09012717216665896,0.21235920447529066,competition
gen,11,dilution_E,0.03274300209324016,0.11443143959205837,0.09012717216665896,0.21235920447529066,competition
gen,12,dilution_E,0.03485045563547434,0.11202542064626553,0.09012717216665896,0.21235920447529066,competition
gen,13,dilution_E,0.03702572331724229,0.11150103187246352,0.09012717216665896,0.21235920447529066,competition
gen,14,dilution_E,0.04019414246088403,0.11389636414954829,0.09012717216665896,0.21235920447529066,competition
gen,15,dilution_E,0.045106791840725635,0.11702664300231802,0.09012717216665896,0.21235920447529066,competition
gen,16,dilution_E,0.051880965074786456,0.11938214839396921,0.09012717216665896,0.21235920447529066,competition
gen,17,dilution_E,0.05944808218387075,0.12185742819894696,0.09012717216665896,0.21235920447529066,competition
gen,18,dilution_E,0.06651115945340322,0.1250687022621404,0.09012717216665896,0.21235920447529066,competition
gen,19,dilution_E,0.07261817837329576,0.12868427757255552,0.09012717216665896,0.21235920447529066,competition
gen,20,dilution_E,0.07798958432613146,0.13261026261409592,0.09012717216665896,0.21235920447529066,competition
gen,21,dilution_E,0.08313338170881171,0.1374158609096292,0.09012717216665896,0.21235920447529066,competition
gen,22,dilution_E,0.088401257295212,0.1431553931846712,0.09012717216665896,0.21235920447529066,competition
gen,23,dilution_E,0.0935141413337637,0.1492474332378374,0.09012717216665896,0.21235920447529066,competition
gen,24,dilution_E,0.09781406318936008,0.15535568604491734,0.09012717216665896,0.21235920447529066,competition
gen,25,dilution_E,0.1008964593039603,0.16162757829820507,0.09012717216665896,0.21235920447529066,competition
gen,26,dilution_E,0.10287152074598858,0.16820289146637435,0.09012717216665896,0.21235920447529066,competition
gen,27,dilution_E,0.1041293889587879,0.17508160527743744,0.09012717216665896,0.21235920447529066,competition
gen,28,dilution_E,0.10497998742336055,0.1824876688844247,0.09012717216665896,0.21235920447529066,competition
gen,29,dilution_E,0.10554217438633315,0.1906370206146335,0.09012717216665896,0.21235920447529066,competition
gen,30,dilution_E,0.10598761066257537,0.1983349103366614,0.09012717216665896,0.21235920447529066,competition
gen,31,dilution_E,0.10636603826122405,0.2047369257569902,0.09012717216665896,0.21235920447529066,competition
gen,32,dilution_E,0.10660455562033758,0.21020384931872949,0.09012717216665896,0.21235920447529066,competition
gen,33,dilution_E,0.10671979612601035,0.21506813450736084,0.09012717216665896,0.21235920447529066,competition
gen,34,dilution_E,0.10677764141996257,0.21941759922462478,0.09012717216665896,0.21235920447529066,competition
gen,35,dilution_E,0.1068015995896459,0.22320209638697674,0.09012717216665896,0.21235920447529066,competition
gen,36,dilution_E,0.10674147935807062,0.2263508148414145,0.09012717216665896,0.21235920447529066,competition
gen,37,dilution_E,0.10651856818923192,0.22883874654634795,0.09012717216665896,0.21235920447529066,competition
gen,38,dilution_E,0.10610564156422014,0.2307127550211856,0.09012717216665896,0.21235920447529066,competition
gen,39,dilution_E,0.10557321879137262,0.2321023986429941,0.09012717216665896,0.21235920447529066,competition
gen,40,dilution_E,0.10505261433174332,0.2331943272018555,0.09012717216665896,0.21235920447529066,competition
gen,41,dilution_E,0.10464947028761055,0.2341674134614946,0.09012717216665896,0.21235920447529066,competition
gen,42,dilution_E,0.10439705560609229,0.23513839723459706,0.09012717216665896,0.21235920447529066,competition
gen,43,dilution_E,0.10426768204637407,0.23615823727728225,0.09012717216665896,0.21235920447529066,competition
gen,44,dilution_E,0.10421012755923346,0.23724086605073003,0.09012717216665896,0.21235920447529066,competition
gen,45,dilution_E,0.10417979613802306,0.23838514507002195,0.09012717216665896,0.21235920447529066,competition
gen,46,dilution_E,0.10415321667202786,0.2395811222452745,0.09012717216665896,0.21235920447529066,competition
gen,47,dilution_E,0.10412709860622217,0.24082535878325384,0.09012717216665896,0.21235920447529066,competition
gen,48,dilution_E,0.10410412658175039,0.2421542611727936,0.09012717216665896,0.21235920447529066,competition
gen,49,dilution_E,0.10407915624916325,0.2436699906784059,0.09012717216665896,0.21235920447529066,competition
gen,50,dilution_E,0.10404889901590751,0.2454279697553935,0.09012717216665896,0.21235920447529066,competition
gen,51,dilution_E,0.10405939608008304,0.24713204583556703,0.09012717216665896,0.21235920447529066,competition
gen,52,dilution_E,0.1041578122764231,0.24838904370422654,0.09012717216665896,0.21235920447529066,competition
gen,53,dilution_E,0.10431984257332497,0.2492007990609345,0.09012717216665896,0.21235920447529066,competition
gen,54,dilution_E,0.10449780496063112,0.24974193531510314,0.09012717216665896,0.21235920447529066,competition
gen,55,dilution_E,0.10466002744397875,0.25013284186019136,0.09012717216665896,0.21235920447529066,competition
gen,56,dilution_E,0.10479368351601594,0.25043152001527424,0.09012717216665896,0.21235920447529066,competition
gen,57,dilution_E,0.10489916813575172,0.25066546586033867,0.09012717216665896,0.21235920447529066,competition
gen,58,dilution_E,0.10498413639325577,0.25084902403131804,0.09012717216665896,0.21235920447529066,competition
gen,59,dilution_E,0.10505500426884075,0.25098805289459436,0.09012717216665896,0.21235920447529066,competition
gen,60,dilution_E,0.10511087682760038,0.2510803777146329,0.09012717216665896,0.21235920447529066,competition
gen,61,dilution_E,0.10514430668682229,0.2511175791547069,0.09012717216665896,0.21235920447529066,competition
gen,62,dilution_E,0.10514533622657003,0.2510896462090292,0.09012717216665896,0.21235920447529066,competition
gen,63,dilution_E,0.10510492379897161,0.2509904543987165,0.09012717216665896,0.21235920447529066,competition
gen,64,dilution_E,0.10501761367244535,0.25082246466404956,0.09012717216665896,0.21235920447529066,competition
gen,65,dilution_E,0.10488351372540539,0.25060022518484937,0.09012717216665896,0.21235920447529066,competition
gen,66,dilution_E,0.1047080429139313,0.25035372353252716,0.09012717216665896,0.21235920447529066,competition
gen,67,dilution_E,0.10449866909714454,0.2501330108931985,0.09012717216665896,0.21235920447529066,competition
gen,68,dilution_E,0.10426199938480223,0.25000826113294916,0.09012717216665896,0.21235920447529066,competition
gen,69,dilution_E,0.10401021309575456,0.250031708947959,0.09012717216665896,0.21235920447529066,competition
gen,70,dilution_E,0.1037741442886057,0.25015055484955495,0.09012717216665896,0.21235920447529066,competition
gen,71,dilution_E,0.10358905316117854,0.25022806226515093,0.09012717216665896,0.21235920447529066,competition
gen,72,dilution_E,0.10346468149033752,0.2502010768312003,0.09012717216665896,0.21235920447529066,competition
gen,73,dilution_E,0.10338781173783221,0.2501072526575395,0.09012717216665896,0.21235920447529066,competition
gen,74,dilution_E,0.10334273125663372,0.25000499891701833,0.09012717216665896,0.21235920447529066,competition
gen,75,dilution_E,0.10332001003564702,0.24993201514026098,0.09012717216665896,0.21235920447529066,competition
gen,76,dilution_E,0.10331555519072899,0.2499043317810291,0.09012717216665896,0.21235920447529066,competition
gen,77,dilution_E,0.10332707754333631,0.2499247223308243,0.09012717216665896,0.21235920447529066,competition
gen,78,dilution_E,0.10335128653084942,0.24998937142702038,0.09012717216665896,0.21235920447529066,competition
gen,79,dilution_E,0.1033829001632803,0.25009170353904175,0.09012717216665896,0.21235920447529066,competition
gen,80,dilution_E,0.10341522905275141,0.250224563250076,0.09012717216665896,0.21235920447529066,competition
gen,81,dilution_E,0.10344150368323503,0.25038162009210463,0.09012717216665896,0.21235920447529066,competition
gen,82,dilution_E,0.10345599234013297,0.2505586544092898,0.09012717216665896,0.21235920447529066,competition
gen,83,dilution_E,0.1034545357199024,0.25075510712673443,0.09012717216665896,0.21235920447529066,competition
gen,84,dilution_E,0.10343424013365758,0.2509759801223521,0.09012717216665896,0.21235920447529066,competition
